SMILES,Title,IC50nM
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1Cl,50917237,1.6
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC(C(C)(C)C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,50919746,1.6
CN(CCn1cccn1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708992,1.6
CCC(NS(=O)(=O)c1ccc(-c2sc(CC(C)(C)C(=O)O)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F,51343056,1.6
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCOC3)c(F)c1,708936,1.6
CCOc1ccccc1S(=O)(=O)Nc1ccc2c(c1)c(C1CCN(C(=O)C(C)C(C)(C)C)CC1)cn2C,820646,1.7
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCCC3)cc1O,708917,1.7
CN(C)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3CC3)c2C1,708931,1.7
CN(Cc1ccncc1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708991,1.7
CC(c1ccn[nH]1)N(C)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708984,1.7
CCS(=O)(=O)c1ccc(CNC(=O)c2nc(CC3CCCCC3)c(-c3ccc(S(=O)(=O)NC(C)(C)C)c4ccccc34)s2)cc1,50917244,1.8
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12)C(F)(F)F,50916501,1.8
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2OCCC3)c(F)c1,709037,1.9
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCCCC2)c(Cl)c1Cl,50917293,1.9
COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,CHEMBL4099342,1.9
COc1ccc2c(c1)CCN(C(=O)Cc1cc(O)no1)C2C(=O)Nc1ccc(C(C)(C)C)c(F)c1,CHEMBL4061503,1.9
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC(CC(=O)N1CCOC1)O2,709175,1.96
O=C(O)c1ccc(N2N=C(C(=O)c3c(Cl)cccc3C3CC3)C3C=CC=NC32)cc1,720137,1.98
O=C(O)c1ccc(-c2nn(C(=O)c3c(C(F)F)cccc3C3(C(F)(F)F)CC3)c3cccnc23)c(F)c1,884112,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)Nc2ccccn2)C3)CC1,916507,2.0
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,916423,2.0
CN1CC2(C1)CN(C(=O)C1CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C1)C2,916424,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CCC2)C3)CC1,916425,2.0
COC1(C)CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,916432,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC(n4cccn4)C2)C3)CC1,916433,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC(n4cnnc4)C2)C3)CC1,916435,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC(c4nnc[nH]4)C2)C3)CC1,916436,2.0
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)OC(C)(C)C)CC4)nn(C(=O)c4c(Cl)cccc4C4(F)CCC4)c3C2)C1,916560,2.0
CCOC(=O)C1CCC(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(C)(O)C2)C3)=CC1C,916561,2.0
CC1C=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C2)C3)CCC1C(=O)O,916566,2.0
CC1CC(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(O)CC2)C3)=CCC1C(=O)O,916568,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)CC1,916447,2.0
COC1CCN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,916458,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CCC4(CCO4)C2)C3)CC1,916464,2.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CCC4(CCOC4)C2)C3)CC1,916465,2.0
